Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
.,com.Group11.soulfulplates.controllers,AuthController,registerUser,0,6,1,58,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository; com.Group11.soulfulplates.repository.RoleRepository; com.Group11.soulfulplates.models.Store
.,com.Group11.soulfulplates.controllers,AuthController,authenticateUser,43,4,1,113,0,com.Group11.soulfulplates.security.services.UserDetailsImpl,com.Group11.soulfulplates.security.services.UserDetailsImpl; com.Group11.soulfulplates.repository.StoreRepository; com.Group11.soulfulplates.models.Store; com.Group11.soulfulplates.security.jwt.JwtUtils
.,com.Group11.soulfulplates.controllers,AuthController,generateForgetPasswordCode,26,2,1,177,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository; com.Group11.soulfulplates.payload.response.OtpResponse
.,com.Group11.soulfulplates.controllers,AuthController,resetPassword,22,3,1,206,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,CategoryController,getAllByStoreId,9,1,0,20,0,,
.,com.Group11.soulfulplates.controllers,CategoryController,createCategory,9,1,1,31,0,,
.,com.Group11.soulfulplates.controllers,CategoryController,updateCategory,9,1,2,43,0,,
.,com.Group11.soulfulplates.controllers,CategoryController,deleteCategory,9,1,1,55,0,,
.,com.Group11.soulfulplates.controllers,MenuItemController,createMenuItem,9,1,1,19,0,,
.,com.Group11.soulfulplates.controllers,MenuItemController,updateMenuItem,9,1,2,32,0,,
.,com.Group11.soulfulplates.controllers,MenuItemController,deleteMenuItem,9,1,1,44,0,,
.,com.Group11.soulfulplates.controllers,MenuItemController,getAllMenuItemsWithDetails,9,1,0,56,0,,
.,com.Group11.soulfulplates.controllers,MenuItemController,getAllMenuItemsWithDetails,9,1,1,69,0,,
.,com.Group11.soulfulplates.controllers,OrderController,createOrder,4,1,1,26,0,com.Group11.soulfulplates.services.OrderService,com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderController,updateOrderStatus,9,2,1,33,0,com.Group11.soulfulplates.services.OrderService,com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderController,getOrderDetails,12,1,1,66,0,com.Group11.soulfulplates.payload.request.GetOrderDetailsRequest,com.Group11.soulfulplates.payload.request.GetOrderDetailsRequest; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderController,getOrdersForUser,15,1,1,85,0,com.Group11.soulfulplates.payload.request.GetOrdersRequest,com.Group11.soulfulplates.payload.request.GetOrdersRequest; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderController,getOrdersForStore,15,1,1,110,0,com.Group11.soulfulplates.services.OrderService,com.Group11.soulfulplates.services.OrderService; com.Group11.soulfulplates.payload.request.GetStoreOrders
.,com.Group11.soulfulplates.controllers,PaymentController,createPaymentAndTransaction,9,1,1,26,0,com.Group11.soulfulplates.services.PaymentService,com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentController,updatePaymentStatus,9,1,1,38,0,com.Group11.soulfulplates.payload.request.UpdatePaymentStatusRequest,com.Group11.soulfulplates.payload.request.UpdatePaymentStatusRequest; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentController,filterPayments,14,1,1,50,0,com.Group11.soulfulplates.payload.request.PaymentFilterRequestBuyer,com.Group11.soulfulplates.payload.request.PaymentFilterRequestBuyer; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentController,filterSellerPayments,14,1,1,71,0,com.Group11.soulfulplates.services.PaymentService,com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,RatingController,addRating,9,1,1,19,0,com.Group11.soulfulplates.services.RatingService,com.Group11.soulfulplates.services.RatingService
.,com.Group11.soulfulplates.controllers,RatingController,getAverageRating,9,1,1,31,0,com.Group11.soulfulplates.services.RatingService,com.Group11.soulfulplates.services.RatingService
.,com.Group11.soulfulplates.controllers,StoreController,createStore,8,2,1,37,0,com.Group11.soulfulplates.services.StoreService,com.Group11.soulfulplates.services.StoreService; com.Group11.soulfulplates.models.Store
.,com.Group11.soulfulplates.controllers,StoreController,getStoreById,5,1,1,48,0,com.Group11.soulfulplates.services.StoreService,com.Group11.soulfulplates.services.StoreService
.,com.Group11.soulfulplates.controllers,StoreController,getAllStores,4,1,0,64,0,com.Group11.soulfulplates.services.StoreService,com.Group11.soulfulplates.services.StoreService
.,com.Group11.soulfulplates.controllers,StoreController,deleteStore,8,2,1,85,0,com.Group11.soulfulplates.services.StoreService,com.Group11.soulfulplates.services.StoreService
.,com.Group11.soulfulplates.controllers,StoreController,updateStore,12,1,2,96,0,com.Group11.soulfulplates.services.StoreService,com.Group11.soulfulplates.services.StoreService
.,com.Group11.soulfulplates.controllers,StoreController,updateUserImage,26,3,2,113,0,com.Group11.soulfulplates.models.Store,com.Group11.soulfulplates.models.Store
.,com.Group11.soulfulplates.controllers,SubCategoryController,getAllSubCategories,9,1,0,19,0,,
.,com.Group11.soulfulplates.controllers,SubCategoryController,createSubcategory,9,1,1,31,0,,
.,com.Group11.soulfulplates.controllers,SubCategoryController,updateSubcategory,9,1,2,43,0,,
.,com.Group11.soulfulplates.controllers,SubCategoryController,deleteSubcategory,9,1,1,55,0,,
.,com.Group11.soulfulplates.controllers,TransactionController,updateTransactionStatus,13,2,1,21,0,com.Group11.soulfulplates.payload.request.UpdateTransactionStatusRequest,com.Group11.soulfulplates.payload.request.UpdateTransactionStatusRequest; com.Group11.soulfulplates.services.TransactionService; com.Group11.soulfulplates.controllers.TransactionController
.,com.Group11.soulfulplates.controllers,TransactionController,isValidStatus,3,1,1,39,0,,
.,com.Group11.soulfulplates.controllers,UserController,toggleNotificationFlag,7,1,1,41,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,createAddressForUser,6,1,2,55,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,getUserById,4,1,1,66,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,getAllAddressesForUser,13,2,1,75,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository; com.Group11.soulfulplates.repository.AddressRepository
.,com.Group11.soulfulplates.controllers,UserController,updateAddressForUser,16,1,3,104,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,deleteAddressForUser,8,1,2,127,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,updateUserImage,25,3,2,142,0,com.Group11.soulfulplates.repository.UserRepository,com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,UserController,getUserAndNearestStore,38,6,2,184,0,com.Group11.soulfulplates.services.AddressService,com.Group11.soulfulplates.services.AddressService; com.Group11.soulfulplates.controllers.UserController
.,com.Group11.soulfulplates.controllers,UserController,calculateDistance,13,1,4,245,0,,
.,com.Group11.soulfulplates.controllers,WishlistController,getAllWishlists,3,1,0,23,0,com.Group11.soulfulplates.services.impl.WishlistServiceImpl,com.Group11.soulfulplates.services.impl.WishlistServiceImpl
.,com.Group11.soulfulplates.controllers,WishlistController,getWishlistById,5,1,1,29,0,com.Group11.soulfulplates.services.impl.WishlistServiceImpl,com.Group11.soulfulplates.services.impl.WishlistServiceImpl
.,com.Group11.soulfulplates.controllers,WishlistController,createWishlistFoundResponse,3,1,1,37,0,,
.,com.Group11.soulfulplates.controllers,WishlistController,createWishlist,10,2,1,42,0,com.Group11.soulfulplates.services.impl.WishlistServiceImpl,com.Group11.soulfulplates.services.impl.WishlistServiceImpl
.,com.Group11.soulfulplates.controllers,WishlistController,deleteWishlist,9,2,1,66,0,com.Group11.soulfulplates.services.impl.WishlistServiceImpl,com.Group11.soulfulplates.services.impl.WishlistServiceImpl
.,com.Group11.soulfulplates.controllers,AuthControllerTest,setUp,4,1,0,68,0,,
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testRegisterUserUsernameTaken,10,1,0,76,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testRegisterUserEmailTaken,6,1,0,92,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.repository.UserRepository; com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testRegisterSuccessful,7,1,0,103,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.RoleRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testGenerateForgetPasswordCode_ValidEmail,7,1,0,115,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testGenerateForgetPasswordCode_InvalidEmail,7,1,0,127,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testGenerateForgetPasswordCode_Exception,7,1,0,139,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testResetPassword_ValidEmail_NotFound,8,1,0,151,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testGenerateForgetPasswordCode_EmailDoesNotExist,9,1,0,164,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testResetPassword_InvalidEmail,8,1,0,184,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testResetPassword_Exception,8,1,0,197,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController; com.Group11.soulfulplates.repository.UserRepository
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testAuthenticateUser_Failure,10,1,0,210,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testAuthenticateUser_NoUsername,6,1,0,229,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testAuthenticateUser_NoPassword,12,1,0,240,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testAuthenticateUser_UserDetailsNull,11,1,0,265,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testRegisterUser_NullSignupRequest,15,1,0,284,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,AuthControllerTest,testResetPassword_NullRequest,11,1,0,317,1,com.Group11.soulfulplates.controllers.AuthController,com.Group11.soulfulplates.controllers.AuthController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,setUp,3,1,0,32,0,,
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testCreateCategory,11,1,0,37,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testEditCategory,11,1,0,57,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testDeleteCategory,11,1,0,77,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testGetAllByStoreId,8,1,0,99,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testCreateCategory_Error,10,1,0,115,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.payload.response.OrderDetailsResponse; com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testEditCategory_Error,11,1,0,134,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.payload.response.OrderDetailsResponse; com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testDeleteCategory_Error,9,1,0,156,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,CategoryControllerTest,testGetAllByStoreId_Error,8,1,0,174,1,com.Group11.soulfulplates.controllers.CategoryController,com.Group11.soulfulplates.payload.response.OrderDetailsResponse; com.Group11.soulfulplates.controllers.CategoryController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,setUp,18,1,0,30,0,,
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testCreateMenuItem_ValidMenuItem_Success,22,1,0,50,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testEditMenuItem_MenuItemExists_Success,23,1,0,84,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testDeleteCategory,25,1,0,118,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testGetAllMenuItemsWithDetails,8,1,0,156,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testGetAllMenuItemsWithDetailsByStoreId,8,1,0,172,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,MenuItemControllerTest,testDeleteMenuItemFailure,9,1,0,188,1,com.Group11.soulfulplates.controllers.MenuItemController,com.Group11.soulfulplates.controllers.MenuItemController
.,com.Group11.soulfulplates.controllers,OrderControllerTest,setUp,3,1,0,33,0,,
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testUpdateOrderStatus,10,1,0,39,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.services.OrderService; com.Group11.soulfulplates.controllers.OrderController
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testGetOrderDetails,8,1,0,58,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.controllers.OrderController; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testCreateOrder,8,1,0,75,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.controllers.OrderController; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testGetOrdersForUser,12,1,0,92,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.controllers.OrderController; com.Group11.soulfulplates.payload.request.GetOrdersRequest; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testGetOrdersForStore,12,1,0,113,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.payload.request.GetStoreOrders; com.Group11.soulfulplates.services.OrderService; com.Group11.soulfulplates.controllers.OrderController
.,com.Group11.soulfulplates.controllers,OrderControllerTest,testGetOrderDetails_ExceptionCaught,12,1,0,134,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.payload.request.GetOrderDetailsRequest; com.Group11.soulfulplates.controllers.OrderController; com.Group11.soulfulplates.services.OrderService
.,com.Group11.soulfulplates.controllers,OrderControllerTest,getOrdersForUser_ExceptionCaught,15,1,0,157,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.payload.request.GetOrdersRequest; com.Group11.soulfulplates.controllers.OrderController; com.Group11.soulfulplates.services.OrderService; com.Group11.soulfulplates.payload.response.OrderDetailsResponse
.,com.Group11.soulfulplates.controllers,OrderControllerTest,getOrdersForStore_ExceptionCaught,15,1,0,186,1,com.Group11.soulfulplates.controllers.OrderController,com.Group11.soulfulplates.services.OrderService; com.Group11.soulfulplates.payload.request.GetStoreOrders; com.Group11.soulfulplates.payload.response.OrderDetailsResponse; com.Group11.soulfulplates.controllers.OrderController
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,setUp,3,1,0,34,0,,
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,createPaymentAndTransaction_Success,8,1,0,39,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.services.PaymentService; com.Group11.soulfulplates.controllers.PaymentController
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,createPaymentAndTransaction_Failure,7,1,0,54,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.services.PaymentService; com.Group11.soulfulplates.controllers.PaymentController
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,updatePaymentStatus_Success,6,1,0,68,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.payload.request.UpdatePaymentStatusRequest
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,updatePaymentStatus_Failure,10,1,0,81,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.payload.request.UpdatePaymentStatusRequest
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,testFilterSellerPayments_Success,10,1,0,101,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,testFilterSellerPayments_Exception,14,1,0,119,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,testFilterPayments_Success,19,1,0,139,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.payload.request.PaymentFilterRequestBuyer; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,PaymentControllerTest,testFilterPayments_Exception,14,1,0,165,1,com.Group11.soulfulplates.controllers.PaymentController,com.Group11.soulfulplates.controllers.PaymentController; com.Group11.soulfulplates.payload.request.PaymentFilterRequestBuyer; com.Group11.soulfulplates.services.PaymentService
.,com.Group11.soulfulplates.controllers,RatingControllerTest,setUp,3,1,0,26,0,,
.,com.Group11.soulfulplates.controllers,RatingControllerTest,addRating_Success,11,1,0,31,1,com.Group11.soulfulplates.controllers.RatingController,com.Group11.soulfulplates.controllers.RatingController; com.Group11.soulfulplates.payload.request.CreateRatingRequest
.,com.Group11.soulfulplates.controllers,RatingControllerTest,getAverageRating_Success,10,1,0,49,1,com.Group11.soulfulplates.controllers.RatingController,com.Group11.soulfulplates.services.RatingService; com.Group11.soulfulplates.controllers.RatingController
